season,team_id,team_code,games,mov,srs,srs_off,srs_def,sos,home_court_adv,treatment,cap
2013,1611661325,IND,34,0.35294117647058826,-0.3839223839223527,-5.3328717274768325,4.94894934355448,-0.736863560392941,3.2500000000000018,cap,26.0
2013,1611661328,SEA,34,-2.3823529411764706,-1.70157657657658,-5.351801318639469,3.6502247420628886,0.6807763645998905,3.2500000000000018,cap,26.0
2013,1611661321,TUL,34,-2.235294117647059,-1.7431566181566067,1.5494847768902247,-3.2926413950468314,0.49213749949045216,3.2500000000000018,cap,26.0
2013,1611661319,SAS,34,-5.764705882352941,-4.416753291753329,-3.349048821309701,-1.067704470443628,1.3479525905996121,3.2500000000000018,cap,26.0
2013,1611661323,CON,34,-5.823529411764706,-5.449930699930686,-4.1120025341382265,-1.3379281657924595,0.3735987118340196,3.2500000000000018,cap,26.0
2013,1611661313,NYL,34,-7.352941176470588,-6.6391198891198835,-5.455206694917474,-1.1839131942024093,0.7138212873507044,3.2500000000000018,cap,26.0
2014,1611661317,PHO,34,9.411764705882353,8.665776353276366,6.058944537662218,2.606831815614148,-0.7459883526059876,2.333333333333343,cap,26.0
2014,1611661324,MIN,34,4.470588235294118,4.33742877492877,4.186257817453936,0.1511709574748341,-0.13315946036534765,2.333333333333343,cap,26.0
2014,1611661330,ATL,34,2.0588235294117645,1.119836182336173,3.753401960029115,-2.633565777692942,-0.9389873470755914,2.333333333333343,cap,26.0
2014,1611661320,LAS,34,-0.20588235294117646,0.3837250712250686,0.3834361380158784,0.0002889332091902119,0.589607424166245,2.333333333333343,cap,26.0
2014,1611661322,WAS,34,0.4411764705882353,-0.3281695156695159,-3.1758810613875266,2.8477115457180107,-0.7693459862577512,2.333333333333343,cap,26.0
2014,1611661319,SAS,34,-1.7647058823529411,-1.0471866096866016,0.6318811596290157,-1.6790677693156173,0.7175192726663395,2.333333333333343,cap,26.0
2014,1611661325,IND,34,-0.9705882352941176,-1.2904202279202308,-3.2275883140646053,1.9371680861443745,-0.31983199262611317,2.333333333333343,cap,26.0
2014,1611661321,TUL,34,-2.088235294117647,-1.3805199430199488,4.620386906755441,-6.00090684977539,0.7077153510976983,2.333333333333343,cap,26.0
2014,1611661329,CHI,34,-2.0294117647058822,-1.9058048433048418,-0.5007978631362198,-1.405006980168622,0.12360692140104046,2.333333333333343,cap,26.0
2014,1611661323,CON,34,-1.8235294117647058,-2.199964387464364,-1.129019876595308,-1.0709445108690563,-0.37643497569965834,2.333333333333343,cap,26.0
2014,1611661313,NYL,34,-3.0588235294117645,-3.0204772079772377,-4.953069390300025,1.9325921823227876,0.038346321434526764,2.333333333333343,cap,26.0
2014,1611661328,SEA,34,-4.4411764705882355,-3.334223646723644,-6.647952014061924,3.31372836733828,1.1069528238645914,2.333333333333343,cap,26.0
2015,1611661329,CHI,34,4.0588235294117645,4.120229845229848,8.321297381238995,-4.201067536009147,0.061406315818083534,3.3921568627451,cap,26.0
2015,1611661313,NYL,34,3.323529411764706,3.5229325479325198,-1.5015448157967883,5.024477363729308,0.1994031361678137,3.3921568627451,cap,26.0
2015,1611661324,MIN,34,3.735294117647059,2.6928158928158847,0.03474611917326165,2.658069773642623,-1.0424782248311741,3.3921568627451,cap,26.0
2015,1611661322,WAS,34,2.323529411764706,2.583223608223606,-2.4168942800894984,5.000117888313104,0.2596941964588999,3.3921568627451,cap,26.0
